t,cmdty,market_name,district_name,variety,p_min,p_max,p_modal,date,price_info
2025-10-26,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-26,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-27,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-27,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-27,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-27,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-27,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,12000,15000,15000,2025-10-27,"Minimum Price: ₹12000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-28,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-28,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-28,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-28,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-28,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-28,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-29,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-29,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-29,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-29,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-29,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-29,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-30,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-30,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-30,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-30,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
